place,product,date,competitors_mean_price
Врата Балдура,Эльфийская пыльца,2216-06-03,15.38
Врата Балдура,Эльфийская пыльца,2216-06-04,15.38
Врата Балдура,Эльфийская пыльца,2216-06-05,14.35
Врата Балдура,Эльфийская пыльца,2216-06-06,15.83
Врата Балдура,Эльфийская пыльца,2216-06-07,14.8
Врата Балдура,Эльфийская пыльца,2216-06-08,15.04
Врата Балдура,Эльфийская пыльца,2216-06-09,14.84
Врата Балдура,Эльфийская пыльца,2216-06-10,15.48
Врата Балдура,Эльфийская пыльца,2216-06-11,15.16
Врата Балдура,Эльфийская пыльца,2216-06-12,14.9
Врата Балдура,Эльфийская пыльца,2216-06-13,14.9
Врата Балдура,Эльфийская пыльца,2216-06-14,14.55
Врата Балдура,Эльфийская пыльца,2216-06-15,16.12
Врата Балдура,Эльфийская пыльца,2216-06-16,16.12
Врата Балдура,Эльфийская пыльца,2216-06-17,15.25
Врата Балдура,Эльфийская пыльца,2216-06-18,14.61
Врата Балдура,Эльфийская пыльца,2216-06-19,15.41
Врата Балдура,Эльфийская пыльца,2216-06-20,14.67
Врата Балдура,Эльфийская пыльца,2216-06-21,13.52
Врата Балдура,Эльфийская пыльца,2216-06-22,15.35
Врата Балдура,Эльфийская пыльца,2216-06-23,15.98
Врата Балдура,Эльфийская пыльца,2216-06-24,15.12
Врата Балдура,Эльфийская пыльца,2216-06-25,14.92
Врата Балдура,Эльфийская пыльца,2216-06-26,16.71
Врата Балдура,Эльфийская пыльца,2216-06-27,15.02
Врата Балдура,Эльфийская пыльца,2216-06-28,14.62
Врата Балдура,Эльфийская пыльца,2216-06-29,15.99
Врата Балдура,Эльфийская пыльца,2216-06-30,15.43
Врата Балдура,Эльфийская пыльца,2216-07-01,15.78
Врата Балдура,Эльфийская пыльца,2216-07-02,15.62
Врата Балдура,Эльфийская пыльца,2216-07-03,15.01
Врата Балдура,Эльфийская пыльца,2216-07-04,15.54
Врата Балдура,Эльфийская пыльца,2216-07-05,15.05
Врата Балдура,Эльфийская пыльца,2216-07-06,15.55
Врата Балдура,Эльфийская пыльца,2216-07-07,14.84
Врата Балдура,Эльфийская пыльца,2216-07-08,14.84
Врата Балдура,Эльфийская пыльца,2216-07-09,15.78
Врата Балдура,Эльфийская пыльца,2216-07-10,16.17
Врата Балдура,Эльфийская пыльца,2216-07-11,16.17
Врата Балдура,Эльфийская пыльца,2216-07-12,16.37
Врата Балдура,Эльфийская пыльца,2216-07-13,15.47
Врата Балдура,Эльфийская пыльца,2216-07-14,15.25
Врата Балдура,Эльфийская пыльца,2216-07-15,15.72
Врата Балдура,Эльфийская пыльца,2216-07-16,15.25
Врата Балдура,Эльфийская пыльца,2216-07-17,16.32
Врата Балдура,Эльфийская пыльца,2216-07-18,14.79
Врата Балдура,Эльфийская пыльца,2216-07-19,15.72
Врата Балдура,Эльфийская пыльца,2216-07-20,17.1
Врата Балдура,Эльфийская пыльца,2216-07-21,16.46
Врата Балдура,Эльфийская пыльца,2216-07-22,16.61
Врата Балдура,Эльфийская пыльца,2216-07-23,15.82
Врата Балдура,Эльфийская пыльца,2216-07-24,15.18
Врата Балдура,Эльфийская пыльца,2216-07-25,16.61
Врата Балдура,Эльфийская пыльца,2216-07-26,16.11
Врата Балдура,Эльфийская пыльца,2216-07-27,16.29
Врата Балдура,Эльфийская пыльца,2216-07-28,15.88
Врата Балдура,Эльфийская пыльца,2216-07-29,14.08
Врата Балдура,Эльфийская пыльца,2216-07-30,16.22
Врата Балдура,Эльфийская пыльца,2216-07-31,15.41
Врата Балдура,Эльфийская пыльца,2216-08-01,16.96
Врата Балдура,Эльфийская пыльца,2216-08-02,16.06
Врата Балдура,Эльфийская пыльца,2216-08-03,17.18
Врата Балдура,Эльфийская пыльца,2216-08-04,15.48
Врата Балдура,Эльфийская пыльца,2216-08-05,15.72
Врата Балдура,Эльфийская пыльца,2216-08-06,16.22
Врата Балдура,Эльфийская пыльца,2216-08-07,16.06
Врата Балдура,Эльфийская пыльца,2216-08-08,16.05
Врата Балдура,Эльфийская пыльца,2216-08-09,16.03
Врата Балдура,Эльфийская пыльца,2216-08-10,15.7
Врата Балдура,Эльфийская пыльца,2216-08-11,16.94
Врата Балдура,Эльфийская пыльца,2216-08-12,16.05
Врата Балдура,Эльфийская пыльца,2216-08-13,17.18
Врата Балдура,Эльфийская пыльца,2216-08-14,16.12
Врата Балдура,Эльфийская пыльца,2216-08-15,16.1
Врата Балдура,Эльфийская пыльца,2216-08-16,16.67
Врата Балдура,Эльфийская пыльца,2216-08-17,17.04
Врата Балдура,Эльфийская пыльца,2216-08-18,17.04
Врата Балдура,Эльфийская пыльца,2216-08-19,16.54
Врата Балдура,Эльфийская пыльца,2216-08-20,15.22
Врата Балдура,Эльфийская пыльца,2216-08-21,16.44
Врата Балдура,Эльфийская пыльца,2216-08-22,15.76
Врата Балдура,Эльфийская пыльца,2216-08-23,16.09
Врата Балдура,Эльфийская пыльца,2216-08-24,16.03
Врата Балдура,Эльфийская пыльца,2216-08-25,16.57
Врата Балдура,Эльфийская пыльца,2216-08-26,16.13
Врата Балдура,Эльфийская пыльца,2216-08-27,15.81
Врата Балдура,Эльфийская пыльца,2216-08-28,16.16
Врата Балдура,Эльфийская пыльца,2216-08-29,16.57
Врата Балдура,Эльфийская пыльца,2216-08-30,16.96
Врата Балдура,Эльфийская пыльца,2216-08-31,16.03
Врата Балдура,Эльфийская пыльца,2216-09-01,16.76
Врата Балдура,Эльфийская пыльца,2216-09-02,15.89
